,in_reply_to_user_id_str,full_text,id,in_reply_to_screen_name,in_reply_to_user_id,source_url,in_reply_to_status_id_str,favorite_count,lang,source,retweet_count,id_str,in_reply_to_status_id,user,created_time
414,31610161,@ShrutiN I turned vegan but since I had pernicious anaemia my GP advised me its harmful.,32568234595061762,ShrutiN,31610161.0,http://www.twittergadget.com,32567621136158720,0,en,tGadget,0,32568234595061762,3.256762113615872e+16,md610,2011-02-01 22:37:26
415,,RT @isitvegan: ... And we're back. No disrespect to #egypt ... Right into the slaughterhouse portion. Ugh. Worst. Ever. Go #vegan,32569056724783104,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,1,32569056724783104,,hi_its_Steph,2011-02-01 22:40:42
416,,okay so idk how im gunna live without milk. I didnt think about that when i decided to do this vegan shit.,32568710610812928,,,http://twitter.com,,0,en,Twitter Web Client,0,32568710610812928,,kordangerzone,2011-02-01 22:39:20
417,48305121,@chubby_vegan infelizmente minha dieta Pós operatória é somente de líquidos,32568039887085568,chubbyvegan,48305121.0,http://www.hootsuite.com,32567163084607488,0,pt,Hootsuite,0,32568039887085568,3.256716308460749e+16,luizofoca,2011-02-01 22:36:40
418,,"LOL! RT @agchick Women+chocolate know RT @AR_ranchhand: Can someone please explain to me ""food hangover""? #agchat #foodchat #vegan #oprah",32567944898678784,,,http://twitter.com,,0,en,Twitter Web Client,0,32567944898678784,,OrganicWriter,2011-02-01 22:36:17
419,,Ooop! cheese is an animal product... well that ends that debate. I eat cheese on everything. I could never go vegan.,32569056208883712,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32569056208883712,,ShootingStarB,2011-02-01 22:40:42
420,,Sooooo..... Ummmm........ I am officially DONE with red meat. #Oprah I might just try this Vegan Challenge.,32568782039810049,,,http://www.myplume.com/,,0,en,Plume for Android,0,32568782039810049,,freedomiZmari,2011-02-01 22:39:37
421,,"RT @Appetite4Profit: Meat lobby not happy re Oprah's vegan show, resorts to smear tactic. RT @MeatAMI #MeatlessMonday is an animal right ...",32567736013950976,,,http://twitter.com,,0,en,Twitter Web Client,5,32567736013950976,,RecipeRelay,2011-02-01 22:35:28
422,,Put some zip into your life! http://www.etsy.com/listing/67089058/cucumber-grapefruit-vegan-soap-zippy,32568882191405056,,,http://twitter.com,,0,en,Twitter Web Client,0,32568882191405056,,ABreathOfFrench,2011-02-01 22:40:01
423,,I really wanna go #vegan. Like for real!!!,32567555415605249,,,https://twitterrific.com/ios,,0,en,Twitterrific for iOS,0,32567555415605249,,NightBeforeDawn,2011-02-01 22:34:44
424,,@SaraAwdish she's going vegan for a week for the show and its optional meatless mondays for her staff :P,32568098787688449,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32568098787688449,,lauradsheridan,2011-02-01 22:36:54
425,66485937,@Randyy_Mean I think you should be a Vegan BFF =),32567745434361856,Randyy_Mean,66485937.0,https://about.twitter.com/products/tweetdeck,32567638869671936,0,en,TweetDeck,0,32567745434361856,3.2567638869671936e+16,Portgreen,2011-02-01 22:35:30
426,,"Oprah was eye-opening, emotional, and informative! I hope you saw it. Even if you don't go vegan, you should be aware,mindful,and conscious.",32567585081917441,,,http://mobile.twitter.com,,0,en,Mobile Web,1,32567585081917441,,michellevog_,2011-02-01 22:34:52
427,,"I will say, one of my favorite things to eat is Amy's Texas Veggie burger. Totally vegan. However, cheeseburger...it *ain't*! #Oprah",32568891154632705,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32568891154632705,,LoudlyAlli,2011-02-01 22:40:03
428,,U DUMB!!! Lmbo RT @RootMagazine Ok so your a vegan with leather boots on? Ok.,32567752849883137,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32567752849883137,,NeeshRose_,2011-02-01 22:35:32
429,,Amen! RT @RoryFreedman: Excited the new Dietary Guidelines highlight #vegetarian & #vegan diets! http://ow.ly/3OmS7 (via @PCRM),32567542518128640,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32567542518128640,,djblatner,2011-02-01 22:34:41
430,,"Brussel sprouts and first attempt at kale chips in the oven. Yum, yum. Another #vegan meal for us!",32568050951651330,,,http://twitter.com,,0,en,Twitter Web Client,0,32568050951651330,,JxnSipMama,2011-02-01 22:36:43
431,,Vegan curry wrap: so much better than the crap I was eating in Vegas. #backondiet,32568100989702144,,,http://twitter.com,,0,en,Twitter Web Client,0,32568100989702144,,krystha_tweets,2011-02-01 22:36:55
432,135965550,Hi .. =) RT @NaveganteNYC: “@pattydukesnyc: Watching Oprah... omg im so close to becoming VEGAN.” u should talk to @beanstalktalk,32568652922355713,NaveganteNYC,135965550.0,https://chrome.google.com/extensions/detail/encaiiljifbdbjlphpgpiimidegddhic,32565110815850496,0,en,Silver Bird,0,32568652922355713,3.2565110815850496e+16,pattydukesnyc,2011-02-01 22:39:06
433,16005316,@gwen_in_texas  can't that happen on a #vegan diet too? #oprah,32568447049142272,Gwen_In_Texas,16005316.0,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32568447049142272,,beefrunner,2011-02-01 22:38:17
434,,That's hilarious. RT @krysumn: eating bacon while watching Oprah's vegan show. #spite,32568566209323009,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32568566209323009,,dudeitsandychoi,2011-02-01 22:38:45
435,,@VeganMachine exactly! can't she hire a cook to make her meals vegan if its THAT hard for her? Sheesh! #veganoprah #nothelping,32567970697842689,,,http://twitter.com/download/android,,0,en,Twitter for Android,0,32567970697842689,,breezyxvx,2011-02-01 22:36:23
436,49539360,"Aww RT @alissaraye @bonchaz vegan apple turnover is delightful. On behalf of animals & compassionate vancouver folk, thanks for vegan eats!",32568178697572352,alissaraye,49539360.0,http://www.twitiq.com,32551916353363968,0,en,TwitIQ,0,32568178697572352,3.255191635336397e+16,bonchaz,2011-02-01 22:37:13
437,,"2 Funny, my cuz wants me 2 go Vegan with her. She is 200lbs I am 130lbs soak n wet. I need meat!! She needs it not me. WHERE'S THE BEEF??",32568045771689984,,,http://www.htc.com,,0,en,  HTC Peep,0,32568045771689984,,PHENOMENALWMN,2011-02-01 22:36:41
438,,Made Woolton Pie tonight via this recipe: http://tinyurl.com/6gm9zmb Nothing like vegan WWII cooking to get me excited about dieting. =),32568670915919872,,,http://twitter.com,,0,en,Twitter Web Client,0,32568670915919872,,AppleTeeth,2011-02-01 22:39:10
439,,It was a real challenge for me to keep eating meat. Not a challenge at all to be Vegan. Fuck Oprah. Fuck you.,32568699290394624,,,http://twitter.com,,0,en,Twitter Web Client,0,32568699290394624,,Dennis_Q,2011-02-01 22:39:17
440,,What she say girl? Lol RT @GreenButtafly Omg this damn OPRAH HAS FUCKED ME UP ABOUT MEAT...I'm going vegan,32567545512857600,,,http://www.myplume.com/,,0,en,Plume for Android,0,32567545512857600,,PROTOTYPEPHAY,2011-02-01 22:34:42
441,,wonder if the vegan lady has pleather boots?  #oprah,32567677532774400,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32567677532774400,,PsychicCowgirl,2011-02-01 22:35:14
442,,RT @lunchboxbunch Oprah's Staff Goes Vegan. And so can you!.. - Healthy. Happy. Life. http://bit.ly/hHCp66,32568504011980800,,,http://tweetmeme.com,,1,en,TweetMeme,0,32568504011980800,,lexoh,2011-02-01 22:38:31
443,48305121,@chubby_vegan Eu amo castanha de caju *_______* (tem pistache tambem?),32569044309639168,chubbyvegan,48305121.0,http://twitter.com,32567163084607488,0,pt,Twitter Web Client,0,32569044309639168,3.256716308460749e+16,Alonsobh,2011-02-01 22:40:39
444,18042169,@MicheleBell21 vegan woot woot! :),32568937954672642,jay_itie,18042169.0,http://twitter.com,32555511710748672,0,en,Twitter Web Client,0,32568937954672642,3.255551171074867e+16,Jannabelle,2011-02-01 22:40:14
445,,"""Hey #vegan, I bet no one steals YOUR lunch."" Hardy har har.",32567594292617216,,,http://twitter.com,,0,en,Twitter Web Client,0,32567594292617216,,carlyrigby,2011-02-01 22:34:54
446,,@EmpressVal I don't eat red meat or pork. But I could never give up seafood or become a complete vegan.,32568097919467521,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32568097919467521,,MissMSunshine_,2011-02-01 22:36:54
447,,What is a vegan,32568045977210880,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32568045977210880,,lovingperson1,2011-02-01 22:36:41
448,,RT @ShootingStarB: Smh how is being a vegan even possible.,32567948694519808,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,2,32567948694519808,,KeishaCorbs,2011-02-01 22:36:18
449,,I should throw a vegan BBQ :) when i get my foodstamps,32568666155384832,,,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32568666155384832,,MissZombrex,2011-02-01 22:39:09
450,,Watching bits and pieces of Oprah and I wonder if I could become vegan for a week? #question,32568848230129665,,,http://twitter.com,,0,en,Twitter Web Client,0,32568848230129665,,Mommy_Ware,2011-02-01 22:39:53
451,,"Ask a farmer, doctor, registered dietician or nutritionist about #food instead. #oprah #vegan #agchat",32569135196012544,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,3,32569135196012544,,CyndieShearing,2011-02-01 22:41:01
452,,"In case u missed it, Meatless Monday on Oprah ""All New! Oprah & 378 Staffers Go Vegan:The One-Week Challenge"" http://www.youtube.com/watch?v",32568940227993602,,,http://twitter.com,,0,en,Twitter Web Client,0,32568940227993602,,cdumaual,2011-02-01 22:40:15
453,,RT @mpaynknoper: RT @farmerhaley: After watching #Oprah today I am considering going #vegan Blog Post: http://ow.ly/3OqFF #agchat,32568660132372480,,,http://twitter.com,,0,en,Twitter Web Client,2,32568660132372480,,topiaryart,2011-02-01 22:39:08
454,,Homemade #vegan perogies with @daiyacheese courtesy of my Aunt  http://yfrog.com/h7ceinij,32568388442128384,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32568388442128384,,scallen,2011-02-01 22:38:03
455,,"I know the weather is bad, but network tv was preempted all day. No Oprah! O & staff were trying a vegan diet today.",32568869264564224,,,http://twitter.com,,0,en,Twitter Web Client,0,32568869264564224,,JxnSipMama,2011-02-01 22:39:58
456,,RT @farmerhaley: After watching #Oprah today I am considering going #vegan Blog Post: http://ow.ly/3OqFF #agchat,32567957334786048,,,http://seesmic.com/seesmic_desktop/sd2,,0,en,Seesmic Desktop,12,32567957334786048,,JPlovesCOTTON,2011-02-01 22:36:20
457,,Starting Sunday we're going vegan,32567532888006657,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32567532888006657,,ashabandele,2011-02-01 22:34:39
458,,Lol they are talking about how gassy they are from eating vegan for the first week,32568073051443200,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32568073051443200,,Rambleredhead,2011-02-01 22:36:48
459,,"Fabulous interview with Eric Prescott last night on ""Vegan and the Living Is Easy.""  If you missed it you can... http://fb.me/D4ZVDhV1",32568918065287168,,,http://www.facebook.com/twitter,,0,en,Facebook,1,32568918065287168,,GingerBurr,2011-02-01 22:40:09
460,,"@Soymilk_Gun And say things like 'being #vegan is so hard'. If you remove eggs/dairy/meat, everything else is vegan. Carnivores are boring.",32568018328358912,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32568018328358912,,flexavegan,2011-02-01 22:36:35
461,48305121,@chubby_vegan ate dia 10 soh líquidos rasos depoisvou poder gelatina e miúdas,32568967784570880,chubbyvegan,48305121.0,http://www.hootsuite.com,32568674057453568,0,pt,Hootsuite,0,32568967784570880,3.256867405745357e+16,luizofoca,2011-02-01 22:40:21
462,,"Is Oprah Going on a Diet With Gwyneth Paltrow?: She did a 21-day vegan cleanse in 2008, and a couple of weeks ag... http://bit.ly/gybHsi",32569115587649536,,,http://twitterfeed.com,,0,en,twitterfeed,0,32569115587649536,,leeshasdiet,2011-02-01 22:40:56
463,,This vegan juice is delicious!!! http://yfrog.com/gyfmincj,32568714008199168,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32568714008199168,,TONYCRUNK,2011-02-01 22:39:21
464,18676526,@ohsheglows @Oprah  -  :'( it breaks my heart!  Hopefully more Oprah viewers go vegan!  #oprah #vegan,32568696924803072,ohsheglows,18676526.0,http://twitter.com,32547319853350912,0,en,Twitter Web Client,0,32568696924803072,3.254731985335091e+16,VeggieVixen8,2011-02-01 22:39:17
465,,"Is Oprah Going on a Diet With Gwyneth Paltrow?: She did a 21-day vegan cleanse in 2008, and a couple of weeks ag... http://bit.ly/gUXcBC",32567988737540096,,,http://twitterfeed.com,,0,en,twitterfeed,0,32567988737540096,,MarinaJohns,2011-02-01 22:36:28
466,28906217,@md610 nope only a vegetarian so far... considering being a vegan... Not sure if I can live without cheese... :),32567621136158720,md610,28906217.0,http://twitter.com,32562081395900417,0,en,Twitter Web Client,0,32567621136158720,3.2562081395900416e+16,ShrutiN,2011-02-01 22:35:00
467,,"The phrase ""healthcare crisis"" is a euphemism 4 ""the catastrophy that is the American diet."" @MichaelPollan on @Oprah #vegan #veganoprah",32567776430260224,,,http://twitter.com/download/android,,0,en,Twitter for Android,0,32567776430260224,,veggieterrain,2011-02-01 22:35:37
468,,RT @GreenpeaceAustP: Oprah & her 378 employees go vegan for a week. Anyone else up for a #vegan challenge? http://ow.ly/3Oo9Z @TheOprahShow,32569138010398720,,,http://twitter.com,,0,en,Twitter Web Client,3,32569138010398720,,leeeham,2011-02-01 22:41:02
469,,"I'm sure everyone can afford to be #vegan, #Oprah WAIT, I GUESS NOT!",32569115881242624,,,http://twidroyd.com,,0,en,twidroyd (original),0,32569115881242624,,JoannaOsterloh,2011-02-01 22:40:56
470,,"Things I want right now: to watch the Oprah special on eating vegan for a week, go to Native Foods, take a shower, and dork out about type",32567758235377665,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32567758235377665,,lexoh,2011-02-01 22:35:33
471,,RT @AliciaSilv: oprah kicks off vegan week today! http://bit.ly/dFenE9,32568542419222528,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,82,32568542419222528,,bethjreed,2011-02-01 22:38:40
472,,... Grrrrrrrrrrrrrr! vegan diet makes so much sense. I need will!,32567880054738944,,,http://www.echofon.com/,,0,en,Echofon,0,32567880054738944,,RoSoPretty,2011-02-01 22:36:02
473,,RT @GFreeDietitian: Where does your #meat come from? See inside a meat processing plant..Watch on #Oprah today!  #vegan #nutrition,32568213061509120,,,http://twitter.com,,0,en,Twitter Web Client,1,32568213061509120,,Houseofbrandss,2011-02-01 22:37:21
474,,Vegan Expresso Brownie Sundaes with Fudge Sauce. Uhm... Can you say yum? Bahhh I wanna make it (:,32568927443750912,,,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32568927443750912,,_gothgremlin,2011-02-01 22:40:12
475,,Lol thanks for the invite then!RT @darnellru53: @MTeel14 dougie my girl is a vegan she dont cook meat!! N I'm home alone!!,32568556952494081,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32568556952494081,,MTeel14,2011-02-01 22:38:43
476,,Making my vegan diet shopping list...,32567646016765952,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32567646016765952,,Zeetherapy,2011-02-01 22:35:06
477,,RT @TheVeganProject #Vegan is so hot today!! New U.S. Dietary Guidelines Emphasize Plant-Based Foods http://huff.to/eAW0Uq,32568244363591680,,,http://twitter.com,,0,en,Twitter Web Client,2,32568244363591680,,vegansumer,2011-02-01 22:37:29
478,189782400,@keepitupdavid - Vegan for a wk on @oprah?  and me w/out tv.,32569093148119040,keepitupdavid,189782400.0,http://mobile.twitter.com,32561715522572288,0,en,Mobile Web,0,32569093148119040,3.256171552257229e+16,isalwayssick,2011-02-01 22:40:51
479,,RT @PCRM: Want to try a #vegan diet after seeing how @Oprah's staff benefited from it? Order our free Veg Starter Kit: http://ow.ly/3OqT8,32567723959521280,,,http://twitter.com,,0,en,Twitter Web Client,15,32567723959521280,,PlayzVinyl,2011-02-01 22:35:25
480,,Missing oprah's vegan show since dallas can't stop talking about sleet for one hour #fucktoday,32568406163062784,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32568406163062784,,alaciuhhh,2011-02-01 22:38:07
481,5384942,"@NteeJ @knappst3r  - totally worth the money, and the vegan food it's so edible? Guess that doesn't totally apply...",32567875092873216,NteeJ,5384942.0,http://twitter.com,32558498936004609,0,en,Twitter Web Client,0,32567875092873216,3.255849893600461e+16,geekswhodrink,2011-02-01 22:36:01
482,,Oprah's show is about being vegan! Yay!,32568732022743040,,,http://twitter.com/download/android,,0,en,Twitter for Android,0,32568732022743040,,LauraLasiter,2011-02-01 22:39:25
483,19397785,@Oprah really made me wanna go vegan,32568773403746304,Oprah,19397785.0,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32568773403746304,,Jordan_Pack,2011-02-01 22:39:35
484,124594499,@AntoineD86 yeah I didn't know there was so many vegan substitutes it's crazy.,32567707937280000,ad86mn,124594499.0,http://twitter.com/download/android,32566282578558977,0,en,Twitter for Android,0,32567707937280000,3.2566282578558976e+16,Loreax,2011-02-01 22:35:21
485,78192595,@windeenichole for the whole month of march we should become vegan!,32567915127513088,WindeeNichole,78192595.0,http://www.cloudhopper.com/,,0,en,Twitter SMS,0,32567915127513088,,carolineeann,2011-02-01 22:36:10
486,,Мне понравилось видео YouTube -- Vegan Police [HD] http://youtu.be/1RCBpkmNr1Y?a,32568273484652544,,,https://www.google.com/,,0,und,Google,1,32568273484652544,,deansbaby89,2011-02-01 22:37:36
487,,Oprah's director says he's now a vegan. Stedman wants to stick w/it too. A#Oprah says she's going to be vegan-ish.,32568222838431744,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32568222838431744,,KimBondy,2011-02-01 22:37:24
488,,RT @SecretsResorts: Check out this vegan review of @SecretsResorts Maroma Beach (via @bradgosse) http://ow.ly/3OoYF,32568496877473792,,,http://twitter.com,,0,en,Twitter Web Client,2,32568496877473792,,baltobabe,2011-02-01 22:38:29
489,,Can anyone recommend some healthy eating blogs that aren't vegan?,32567729093349376,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32567729093349376,,Janellet,2011-02-01 22:35:26
490,,"RT @RedbirdsBroad: Watching Oprah, she ""asked"" her employees to go vegan. I would NOT participate.&lt;Be careful watching if you like animals.&gt;",32567855023136768,,,http://twitter.com,,0,en,Twitter Web Client,0,32567855023136768,,HaleyEF,2011-02-01 22:35:56
491,,"""@lunchboxbunch: Updated! w/ my vegan  #Oprah show review: http://bit.ly/hHCp66""",32568706835939328,,,http://blackberry.com/twitter,,0,en,Twitter for BlackBerry®,0,32568706835939328,,ReyliArtiga,2011-02-01 22:39:19
492,,RT @ken_coburn_md: Too bad the VegiMax patty offered by Subway is not healthier (high sodium) or vegan (egg whites). http://t.co/KK0HvMx ...,32568906119913472,,,http://twitter.com,,0,en,Twitter Web Client,1,32568906119913472,,Houseofbrandss,2011-02-01 22:40:06
493,,RT @PCRM: Want to try a #vegan diet after seeing how @Oprah's staff benefited from it? Order our free Veg Starter Kit: http://ow.ly/3OqT8,32567807862378497,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32567807862378497,,romans_mama,2011-02-01 22:35:45
494,,"@coaster_1 Eating 2 much animal protein's been linked endometrial, pancreatic & prostate cancers. #Vegan protein sources: http://ht.ly/3Os1O",32569092808380416,,,http://www.hootsuite.com,,0,en,Hootsuite,0,32569092808380416,,peta,2011-02-01 22:40:51
495,192307090,@cinnamaldehyde of course not. Maybe if she had an *actual* vegan helping out...sighhhhhhhhhhhhhh,32568214386909184,cinnamaldehyde,192307090.0,http://twitter.com,32568072837533696,0,en,Twitter Web Client,0,32568214386909184,3.2568072837533696e+16,nevermindlacey,2011-02-01 22:37:22
496,,"RT @Appetite4Profit: Meat lobby not happy re Oprah's vegan show, resorts to smear tactic. RT @MeatAMI #MeatlessMonday is an animal right ...",32568105234333696,,,http://twitter.com,,0,en,Twitter Web Client,5,32568105234333696,,redibis,2011-02-01 22:36:56
497,,BBQ potato chips!!!Told ya a #Vegan can eat!!hahahaha,32568565915713536,,,http://twitter.com,,0,en,Twitter Web Client,0,32568565915713536,,tugalacticbori,2011-02-01 22:38:45
498,27326646,@katonya i forgot that you are a vegan. You and my friend @KimBondy need to talk LOL.,32568797088980993,katonya,27326646.0,http://twitter.com,32567724634800129,0,en,Twitter Web Client,0,32568797088980993,3.256772463480013e+16,AngelaLYoung,2011-02-01 22:39:40
499,,"""Maybe that's what I'll do - vegan-ish"" #Oprah #vegan",32568513835040768,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32568513835040768,,crystalcattle,2011-02-01 22:38:33
500,,$12 for $25 Worth of Vegetarian and Vegan Buffet Fare at Commensal Restaurant http://MyDe.al/9JL,32566478507081729,,,http://www.dealgator.com,,0,en,DealGator,0,32566478507081729,,DealGatorVan,2011-02-01 22:30:28
501,,#ALF Want to try a #vegan diet after seeing how @Oprah's staff benefited from it? Order our free Veg Starter Kit... http://bit.ly/gLNhWX,32566779335155712,,,http://twitterfeed.com,,0,en,twitterfeed,1,32566779335155712,,untilallarefree,2011-02-01 22:31:39
502,,"Women+chocolate know RT @AR_ranchhand: Can someone please explain to me what exactly is a ""food hangover""? #agchat #foodchat #vegan #oprah",32567443259924480,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,1,32567443259924480,,agchick,2011-02-01 22:34:18
503,,@patanardelli vou aprender algo vegan pra fazer pra ti 2=D,32567103542267905,,,https://about.twitter.com/products/tweetdeck,,0,pt,TweetDeck,0,32567103542267905,,SauloSanchoS,2011-02-01 22:32:57
504,,"Dietary Guidelines for Americans: Soy Makes the Cut: Vegetarian and vegan meal patterns, that include soyfoods, ... http://bit.ly/gMrABh",32566875917393920,,,http://twitterfeed.com,,0,en,twitterfeed,0,32566875917393920,,CookedMealDiets,2011-02-01 22:32:02
505,,"@VeganCrossfit I agree.. Wish it had been better. People should let go of this idea of ""humane meat"" and just go vegan. ^Katie",32567165437607936,,,http://www.exacttarget.com/social,,0,en,SocialEngage,0,32567165437607936,,Veganmainstream,2011-02-01 22:33:11
506,,RT @LoVeLYLady_037: @ashly_cakes how long u gotta go with no meat????....i woukd die◂for the rest of my life I hope!!#Vegan,32567025570156544,,,http://www.ubertwitter.com/bb/download.php,,0,en,ÜberSocialOrig,0,32567025570156544,,ashly_cakes,2011-02-01 22:32:38
507,,RT @PCRM: Want to try a #vegan diet after seeing how @Oprah's staff benefited from it? Order our free Veg Starter Kit: http://ow.ly/3OqT8,32567301572132864,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,15,32567301572132864,,toddmantell,2011-02-01 22:33:44
508,,Could you be vegan? Do you know what vegan is? http://bit.ly/f9VUxn,32567515452280832,,,https://about.twitter.com/products/tweetdeck,,0,en,TweetDeck,0,32567515452280832,,shelrael,2011-02-01 22:34:35
509,,Did NOT like that Oprah #Vegan challenge show one little bit. http://deathtobringlife.blogspot.com/2011/02/oh-oprah.html,32566503790354432,,,http://twitter.com,,0,en,Twitter Web Client,0,32566503790354432,,Death2BringLife,2011-02-01 22:30:34
510,,"@ITSJACKBBITCH I'm vegan, so I have to agree with you. ^-^ Soy cheese is good, though. I put it on nachos with soy meat crumbles. &lt;3",32566650238668800,,,http://twitter.com,,0,en,Twitter Web Client,0,32566650238668800,,PatrickStvmp,2011-02-01 22:31:09
511,,11 Kristen Suzannes Easy Raw Recipe eBooks - Vegan http://ow.ly/1b8lzQ,32566225263398912,,,http://www.hootsuite.com,,0,en,Hootsuite,0,32566225263398912,,maderao08370,2011-02-01 22:29:27
512,,"Douglas Stevenson of The Farm will talk about the upcoming vegan retreat. Wed Feb 2, 2011 www.jazzyvegetarianradio.com",32566726042324992,,,http://twitter.com,,0,en,Twitter Web Client,0,32566726042324992,,Jazzyvegetarian,2011-02-01 22:31:27
513,76684509,"@happyblackwoman LOL! YEah GRANDMA, she rocks, she's vegan, word to herb!",32566208339378176,happyblackwoman,76684509.0,http://twitter.com,32566015099408386,0,en,Twitter Web Client,0,32566208339378176,3.2566015099408384e+16,DanTresOmi,2011-02-01 22:29:23
514,,Updated! w/ my vegan #Oprah show review: http://bit.ly/hHCp66,32566345098854400,,,http://tweetmeme.com,,0,en,TweetMeme,1,32566345098854400,,KathyPatalsky,2011-02-01 22:29:56
515,57133831,@tronise my homie @DJWrecck is vegan. He has read lots of articles/books on the subject,32566402439184384,tronise,57133831.0,http://www.swift-app.com/,,0,en,Swift,0,32566402439184384,,msakari,2011-02-01 22:30:10
516,,@dazzleeyes are you vegan or vegetarian?,32566506105606144,,,http://twitter.com,,0,en,Twitter Web Client,0,32566506105606144,,PaganVixen,2011-02-01 22:30:34
517,,RT @Veganmainstream: #Vegan actress Lea Michele to sing during Super Bowl XLV pre-game http://ow.ly/1b7isK / RT @vegancook101,32567518644142080,,,http://twitter.com,,0,en,Twitter Web Client,1,32567518644142080,,Jazzyvegetarian,2011-02-01 22:34:36
518,,"RT @omgitsafox: Really, sis? You watched Oprah's episode on being vegan, so you're going to eat eggs, meat, and milk... to spite her? Wh ...",32567312758349824,,,http://twitter.com,,0,en,Twitter Web Client,1,32567312758349824,,Bellbell,2011-02-01 22:33:47
519,,RT @AliciaSilv: oprah kicks off vegan week today! http://bit.ly/dFenE9,32567007580786688,,,http://twtkr.com,,0,en,twtkr,82,32567007580786688,,veganpark,2011-02-01 22:32:34
520,,I am sick from seeing that slaughter house on oprah. I wanna be a vegan now. Too bad I just ate a piece of steak  no more ,32567214603243521,,,http://www.echofon.com/,,0,en,Echofon,0,32567214603243521,,b_SWEEET13,2011-02-01 22:33:23
521,,I just realized Myq Kaplan's CD is called 'Vegan Mind Meld' http://bit.ly/fUITNH,32566978342293506,,,http://www.adoca.com,,0,en,Adoca,0,32566978342293506,,a_Entertainment,2011-02-01 22:32:27
522,,RT @VeganPatriot: @Jose_Galvan She at it again? Didn't she give away free KFC meals or something after going vegan last time? #VegansNot ...,32566271392358400,,,http://twitter.com,,0,en,Twitter Web Client,1,32566271392358400,,DudlowJoe,2011-02-01 22:29:38
523,,"Took a study break to make a green smoothie: banana, frozen bluberries, almond milk, chia seeds, &""hidden"" kale and collard greens :) #vegan",32567169942298624,,,http://twitter.com,,0,en,Twitter Web Client,0,32567169942298624,,lauren_valko,2011-02-01 22:33:13
524,,Reading about #vegan #bodybuilding I want to make 2011 my year &gt;:D,32567169631916032,,,http://twitter.com/download/iphone,,0,en,Twitter for iPhone,0,32567169631916032,,zackachuu,2011-02-01 22:33:12
525,,DC Meat-Free Week Returns « DC Vegan http://ow.ly/1b8kdr,32567291971379200,,,http://www.hootsuite.com,,1,en,Hootsuite,0,32567291971379200,,vegancook101,2011-02-01 22:33:42
526,,Just watched Oprah. They showed the inside of the slaughterhouse and I'm still balling.  I'm going vegan again.  Right now.,32566455522299904,,,http://twitter.com,,0,en,Twitter Web Client,0,32566455522299904,,mrsmastrantonio,2011-02-01 22:30:22
527,,오프라쇼의 스탭진이 완전채식에 도전합니다. 멋지네요..RT @TheOprahShow: What happens when 378 Harpo employees go vegan for a week? http://tiny.cc/3nr8p,32566511512068097,,,http://twtkr.com,,0,ko,twtkr,0,32566511512068097,,veganpark,2011-02-01 22:30:36
528,,Can't date a vegan chick.  Don't mess with girls that don't eat the meat. #doubleentendre,32566834683187202,,,https://onloft.com/tweetlogix,,0,en,Tweetlogix,0,32566834683187202,,Jondon123,2011-02-01 22:31:53
529,28838719,@DJBearKub  you darn skippy and I'm going to get at you when I get to back to Chi-town. #vegan Veganministry.,32566810897285122,DJBearKub,28838719.0,http://twitter.com,,0,en,Twitter Web Client,0,32566810897285122,,Sgrcn,2011-02-01 22:31:47
